Date,Circle,Division,PSS,Equipment Name,PTR No.,PTR Capacity (MVA),Max Voltage,Time,Min Voltage,Time,Max Loading,Time,Min Loading,Time,Remarks
,,,,, , ,(kV),(hh:mm),(kV),(hh:mm),(Amp),(hh:mm),(Amp),(hh:mm),
19/10/2025,RKL,SED,lephripada,11kV dmf,3,3,26.65,7:00:00,26.5,22:00:00,4.6,9:00:00,4.5,23:00:00, 
19/10/2025,RKL,SED,lephripada,Station Transformer (33kV/0.415kV), , ,5,0:00:00,0,0:00:00, , , , , 
19/10/2025,RKL,SED,lephripada,Charger 48/24 Volt (O/P DC in Volt), , , , , , , , , , , 
20/10/2025,RKL,SED,lephripada,33kV I/C-1 (GSS), , , , , , ,28,2:00:00,18,11:00:00, 
20/10/2025,RKL,SED,lephripada,3.15 MVA PTR-1 (33kV), , , , , , , , , , , 
20/10/2025,RKL,SED,lephripada,5 MVA PTR-3 (33kV), , , , , , ,18,6:00:00,10,11:00:00, 
20/10/2025,RKL,SED,lephripada,3.15 MVA PTR-1 (11kV), , , , , , ,53,1:00:00,47,11:00:00, 
20/10/2025,RKL,SED,lephripada,5 MVA PTR-3 (11kV), , , , , , , , , , , 
20/10/2025,RKL,SED,lephripada,11kV lephripada,1,5, , , , ,13,3:00:00,11,0:00:00, 
20/10/2025,RKL,SED,lephripada,11kV chatenpali,1,5, , , , ,23,14:00:00,20,15:00:00, 
20/10/2025,RKL,SED,lephripada,11kV kulabira,1,5, , , , ,14,5:00:00,11,9:00:00, 
20/10/2025,RKL,SED,lephripada,11kV dumabahal,1,5, , , , ,1,8:00:00,0.5,17:00:00, 
20/10/2025,RKL,SED,lephripada,11kV gunia dihi ,3,3, , , , , , , , , 
20/10/2025,RKL,SED,lephripada,11kV dmf,3,3,26.62,5:00:00,26.5,10:00:00,4.6,5:00:00,4.4,9:08:00, 
20/10/2025,RKL,SED,lephripada,Station Transformer (33kV/0.415kV), , ,5,0:00:00,0,0:00:00, , , , , 
20/10/2025,RKL,SED,lephripada,Charger 48/24 Volt (O/P DC in Volt), , , , , , , , , , , 
21/10/2025,RKL,SED,lephripada,33kV I/C-1 (GSS), , , , , , ,28,23:00:00,23,13:00:00, 
21/10/2025,RKL,SED,lephripada,3.15 MVA PTR-1 (33kV), , , , , , , , , , , 
21/10/2025,RKL,SED,lephripada,5 MVA PTR-3 (33kV), , , , , , ,16,21:00:00,11,13:00:00, 
21/10/2025,RKL,SED,lephripada,3.15 MVA PTR-1 (11kV), , , , , , ,41,10:00:00,39,13:00:00, 
21/10/2025,RKL,SED,lephripada,5 MVA PTR-3 (11kV), , , , , , , , , , , 
21/10/2025,RKL,SED,lephripada,11kV lephripada,1,5, , , , ,14,23:00:00,11,13:00:00, 
21/10/2025,RKL,SED,lephripada,11kV chatenpali,1,5, , , , ,15,11:00:00,12,13:00:00, 
21/10/2025,RKL,SED,lephripada,11kV kulabira,1,5, , , , ,17,22:00:00,11,10:00:00, 
21/10/2025,RKL,SED,lephripada,11kV dumabahal,1,5, , , , ,0.52,23:00:00,0.4,20:00:00, 
21/10/2025,RKL,SED,lephripada,11kV gunia dihi ,3,3, , , , , , , , , 
21/10/2025,RKL,SED,lephripada,11kV dmf,3,3,26.68,0:00:00,26.62,18:00:00,4.5,13:00:00,4.3,18:00:00, 
21/10/2025,RKL,SED,lephripada,Station Transformer (33kV/0.415kV), , ,5,0:00:00,0,0:00:00, , , , , 
21/10/2025,RKL,SED,lephripada,Charger 48/24 Volt (O/P DC in Volt), , , , , , , , , , , 
22/10/2025,RKL,SED,lephripada,33kV I/C-1 (GSS), , , , , , ,32,20:00:00,22,15:00:00, 
22/10/2025,RKL,SED,lephripada,3.15 MVA PTR-1 (33kV), , , , , , , , , , , 
22/10/2025,RKL,SED,lephripada,5 MVA PTR-3 (33kV), , , , , , , , , , , 
22/10/2025,RKL,SED,lephripada,3.15 MVA PTR-1 (11kV), , , , , , ,52,8:00:00,34,13:00:00, 
22/10/2025,RKL,SED,lephripada,5 MVA PTR-3 (11kV), , , , , , , , , , , 
22/10/2025,RKL,SED,lephripada,11kV lephripada,1,5, , , , ,16,4:00:00,12,1:00:00, 
22/10/2025,RKL,SED,lephripada,11kV chatenpali,1,5, , , , ,22,15:00:00,16,6:00:00, 
22/10/2025,RKL,SED,lephripada,11kV kulabira,1,5, , , , ,17,23:00:00,12,14:00:00, 
22/10/2025,RKL,SED,lephripada,11kV dumabahal,1,5, , , , ,0.72,11:00:00,0.7,4:00:00, 
22/10/2025,RKL,SED,lephripada,11kV gunia dihi ,3,3, , , , , , , , , 
22/10/2025,RKL,SED,lephripada,11kV dmf,3,3,26.71,23:00:00,26.7,2:00:00,4.6,19:00:00,4.4,8:00:00, 
22/10/2025,RKL,SED,lephripada,Station Transformer (33kV/0.415kV), , ,5,0:00:00,0,0:00:00, , , , , 
22/10/2025,RKL,SED,lephripada,Charger 48/24 Volt (O/P DC in Volt), , , , , , , , , , , 
23/10/2025,RKL,SED,lephripada,33kV I/C-1 (GSS), , , , , , ,27,1:00:00,20,13:00:00, 
23/10/2025,RKL,SED,lephripada,3.15 MVA PTR-1 (33kV), , , , , , ,17,2:00:00,7,11:00:00, 
23/10/2025,RKL,SED,lephripada,5 MVA PTR-3 (33kV), , , , , , , , , , , 
23/10/2025,RKL,SED,lephripada,3.15 MVA PTR-1 (11kV), , , , , , ,54,17:00:00,41,8:00:00, 
23/10/2025,RKL,SED,lephripada,5 MVA PTR-3 (11kV), , , , , , , , , , , 
23/10/2025,RKL,SED,lephripada,11kV lephripada,1,5, , , , ,17,9:00:00,10,1:00:00, 
23/10/2025,RKL,SED,lephripada,11kV chatenpali,1,5, , , , ,26,17:00:00,12,8:00:00, 
23/10/2025,RKL,SED,lephripada,11kV kulabira,1,5, , , , ,17,13:00:00,12,4:00:00, 
23/10/2025,RKL,SED,lephripada,11kV dumabahal,1,5, , , , ,0.52,15:00:00,0.41,5:00:00, 
23/10/2025,RKL,SED,lephripada,11kV gunia dihi ,3,3, , , , , , , , , 
23/10/2025,RKL,SED,lephripada,11kV dmf,3,3,26.71,4:00:00,26.47,17:00:00,4.6,17:00:00,4.2,3:00:00, 
23/10/2025,RKL,SED,lephripada,Station Transformer (33kV/0.415kV), , ,3,0:00:00,0,0:00:00, , , , , 
23/10/2025,RKL,SED,lephripada,Charger 48/24 Volt (O/P DC in Volt), , ,3,0:00:00,0,0:00:00, , , , , 
24/10/2025,RKL,SED,lephripada,33kV I/C-1 (GSS), , , , , , ,30,18:00:00,23,1:00:00, 
24/10/2025,RKL,SED,lephripada,3.15 MVA PTR-1 (33kV), , , , , , ,16,18:00:00,15,22:00:00, 
24/10/2025,RKL,SED,lephripada,5 MVA PTR-3 (33kV), , , , , , , , , , , 
24/10/2025,RKL,SED,lephripada,3.15 MVA PTR-1 (11kV), , , , , , ,51,11:00:00,44,0:00:00, 
24/10/2025,RKL,SED,lephripada,5 MVA PTR-3 (11kV), , , , , , , , , , , 
24/10/2025,RKL,SED,lephripada,11kV lephripada,1,5, , , , ,20,13:00:00,11,1:00:00, 
24/10/2025,RKL,SED,lephripada,11kV chatenpali,1,5, , , , ,25,11:00:00,13,21:00:00, 
24/10/2025,RKL,SED,lephripada,11kV kulabira,1,5, , , , ,15,18:00:00,11,13:00:00, 
24/10/2025,RKL,SED,lephripada,11kV dumabahal,1,5, , , , ,0.61,15:00:00,30,4:00:00, 
24/10/2025,RKL,SED,lephripada,11kV gunia dihi ,3,3, , , , , , , , , 
24/10/2025,RKL,SED,lephripada,11kV dmf,3,3,26.73,3:00:00,26.4,14:00:00,4.5,20:00:00,4.2,10:00:00, 
24/10/2025,RKL,SED,lephripada,Station Transformer (33kV/0.415kV), , ,3,0:00:00,0,0:00:00, , , , , 
24/10/2025,RKL,SED,lephripada,Charger 48/24 Volt (O/P DC in Volt), , ,3,0:00:00,0,0:00:00, , , , , 
25/10/2025,RKL,SED,lephripada,33kV I/C-1 (GSS), , , , , , ,30,18:00:00,24,14:00:00, 
25/10/2025,RKL,SED,lephripada,3.15 MVA PTR-1 (33kV), , , , , , , , , , , 
25/10/2025,RKL,SED,lephripada,5 MVA PTR-3 (33kV), , , , , , , , , , , 
25/10/2025,RKL,SED,lephripada,3.15 MVA PTR-1 (11kV), , , , , , ,17,18:00:00,14,15:00:00, 
25/10/2025,RKL,SED,lephripada,5 MVA PTR-3 (11kV), , , , , , , , , , , 
25/10/2025,RKL,SED,lephripada,11kV lephripada,1,5, , , , ,14,18:00:00,12,5:00:00, 
25/10/2025,RKL,SED,lephripada,11kV chatenpali,1,5, , , , ,15,21:00:00,11,13:00:00, 
25/10/2025,RKL,SED,lephripada,11kV kulabira,1,5, , , , ,16,2:00:00,11,14:00:00, 
25/10/2025,RKL,SED,lephripada,11kV dumabahal,1,5, , , , ,0.67,1:00:00,0.6,14:00:00, 
25/10/2025,RKL,SED,lephripada,11kV gunia dihi ,3,3, , , , , , , , , 
25/10/2025,RKL,SED,lephripada,11kV dmf,3,3,26.6,16:00:00,26.4,3:00:00,4.5,17:00:00,4.3,4:00:00, 
25/10/2025,RKL,SED,lephripada,Station Transformer (33kV/0.415kV), , ,5,0:00:00,0,0:00:00, , , , , 
25/10/2025,RKL,SED,lephripada,Charger 48/24 Volt (O/P DC in Volt), , , , , , , , , , , 
26/10/2025,RKL,SED,lephripada,33kV I/C-1 (GSS), , , , , , ,32,18:00:00,21,11:00:00, 
26/10/2025,RKL,SED,lephripada,3.15 MVA PTR-1 (33kV), , , , , , ,17,12:00:00,7,10:00:00, 
26/10/2025,RKL,SED,lephripada,5 MVA PTR-3 (33kV), , , , , , , , , , , 
26/10/2025,RKL,SED,lephripada,3.15 MVA PTR-1 (11kV), , , , , , ,55,18:00:00,32,12:00:00, 
26/10/2025,RKL,SED,lephripada,5 MVA PTR-3 (11kV), , , , , , , , , , , 
26/10/2025,RKL,SED,lephripada,11kV lephripada,1,5, , , , ,13,13:00:00,11,19:00:00, 
26/10/2025,RKL,SED,lephripada,11kV chatenpali,1,5, , , , ,30,18:00:00,12,13:00:00, 
26/10/2025,RKL,SED,lephripada,11kV kulabira,1,5, , , , ,17,14:00:00,12,13:00:00, 
26/10/2025,RKL,SED,lephripada,11kV dumabahal,1,5, , , , ,45,19:00:00,31,9:00:00, 
26/10/2025,RKL,SED,lephripada,11kV gunia dihi ,3,3, , , , , , , , , 
26/10/2025,RKL,SED,lephripada,11kV dmf,3,3,26.64,20:00:00,20.6,15:00:00,4.5,11:00:00,4.4,0:00:00, 
26/10/2025,RKL,SED,lephripada,Station Transformer (33kV/0.415kV), , ,3,0:00:00,0,0:00:00, , , , , 
26/10/2025,RKL,SED,lephripada,Charger 48/24 Volt (O/P DC in Volt), , ,3,0:00:00,0,0:00:00, , , , , 
27/10/2025,RKL,SED,lephripada,33kV I/C-1 (GSS), , , , , , ,29,19:00:00,14,4:00:00, 
27/10/2025,RKL,SED,lephripada,3.15 MVA PTR-1 (33kV), , , , , , , , , , , 
27/10/2025,RKL,SED,lephripada,5 MVA PTR-3 (33kV), , , , , , ,17,19:00:00,8,3:00:00, 
27/10/2025,RKL,SED,lephripada,3.15 MVA PTR-1 (11kV), , , , , , ,49,19:00:00,20,13:00:00, 
27/10/2025,RKL,SED,lephripada,5 MVA PTR-3 (11kV), , , , , , , , , , , 
27/10/2025,RKL,SED,lephripada,11kV lephripada,1,5, , , , ,14,21:00:00,10,10:00:00, 
27/10/2025,RKL,SED,lephripada,11kV chatenpali,1,5, , , , ,14,6:00:00,9,14:00:00, 
27/10/2025,RKL,SED,lephripada,11kV kulabira,1,5, , , , ,14,17:00:00,11,22:00:00, 
27/10/2025,RKL,SED,lephripada,11kV dumabahal,1,5, , , , ,0.46,18:00:00,0.3,5:00:00, 
27/10/2025,RKL,SED,lephripada,11kV gunia dihi ,3,3, , , , , , , , , 
27/10/2025,RKL,SED,lephripada,11kV dmf,3,3,26.71,10:00:00,26.4,16:00:00,4.7,18:00:00,4.4,13:00:00, 
27/10/2025,RKL,SED,lephripada,Station Transformer (33kV/0.415kV), , ,5,0:00:00,0,0:00:00, , , , , 
27/10/2025,RKL,SED,lephripada,Charger 48/24 Volt (O/P DC in Volt), , , , , , , , , , , 
28/10/2025,RKL,SED,lephripada,33kV I/C-1 (GSS), , , , , , ,30,2:00:00,14,14:00:00, 
28/10/2025,RKL,SED,lephripada,3.15 MVA PTR-1 (33kV), , , , , , , , , , , 
28/10/2025,RKL,SED,lephripada,5 MVA PTR-3 (33kV), , , , , , ,17,18:00:00,5,0:00:00, 
28/10/2025,RKL,SED,lephripada,3.15 MVA PTR-1 (11kV), , , , , , ,48,4:00:00,30,11:00:00, 
28/10/2025,RKL,SED,lephripada,5 MVA PTR-3 (11kV), , , , , , , , , , , 
28/10/2025,RKL,SED,lephripada,11kV lephripada,1,5, , , , ,14,21:00:00,5,5:00:00, 
28/10/2025,RKL,SED,lephripada,11kV chatenpali,1,5, , , , ,17,17:00:00,12,13:00:00, 
28/10/2025,RKL,SED,lephripada,11kV kulabira,1,5, , , , ,16,7:00:00,9,13:00:00, 
28/10/2025,RKL,SED,lephripada,11kV dumabahal,1,5, , , , ,0.62,23:00:00,0.41,2:00:00, 
28/10/2025,RKL,SED,lephripada,11kV gunia dihi ,3,3, , , , , , , , , 
28/10/2025,RKL,SED,lephripada,11kV dmf,3,3,26.72,10:00:00,26.7,18:00:00,4.6,8:00:00,4.4,20:00:00, 
28/10/2025,RKL,SED,lephripada,Station Transformer (33kV/0.415kV), , ,5,0:00:00,0,0:00:00, , , , , 
28/10/2025,RKL,SED,lephripada,Charger 48/24 Volt (O/P DC in Volt), , , , , , , , , , , 
29/10/2025,RKL,SED,lephripada,33kV I/C-1 (GSS), , , , , , ,30,9:00:00,12,13:00:00, 
29/10/2025,RKL,SED,lephripada,3.15 MVA PTR-1 (33kV), , , , , , , , , , , 
29/10/2025,RKL,SED,lephripada,5 MVA PTR-3 (33kV), , , , , , , , , , , 
29/10/2025,RKL,SED,lephripada,3.15 MVA PTR-1 (11kV), , , , , , ,45,13:00:00,40,18:00:00, 
29/10/2025,RKL,SED,lephripada,5 MVA PTR-3 (11kV), , , , , , , , , , , 
29/10/2025,RKL,SED,lephripada,11kV lephripada,1,5, , , , ,14,2:00:00,10,6:00:00, 
29/10/2025,RKL,SED,lephripada,11kV chatenpali,1,5, , , , ,22,11:00:00,12,19:00:00, 
29/10/2025,RKL,SED,lephripada,11kV kulabira,1,5, , , , ,17,16:00:00,12,11:00:00, 
29/10/2025,RKL,SED,lephripada,11kV dumabahal,1,5, , , , ,0.76,15:00:00,0.32,8:00:00, 
29/10/2025,RKL,SED,lephripada,11kV gunia dihi ,3,3, , , , , , , , , 
29/10/2025,RKL,SED,lephripada,11kV dmf,3,3,26.76,5:00:00,26.7,8:00:00,4.8,13:00:00,4.4,17:00:00, 
29/10/2025,RKL,SED,lephripada,Station Transformer (33kV/0.415kV), , ,5,0:00:00,0,0:00:00, , , , , 
29/10/2025,RKL,SED,lephripada,Charger 48/24 Volt (O/P DC in Volt), , , , , , , , , , , 
30/10/2025,RKL,SED,lephripada,33kV I/C-1 (GSS), , , , , , ,29,0:00:00,21,13:00:00, 
30/10/2025,RKL,SED,lephripada,3.15 MVA PTR-1 (33kV), , , , , , ,17,21:00:00,9,20:00:00, 
30/10/2025,RKL,SED,lephripada,5 MVA PTR-3 (33kV), , , , , , , , , , , 
30/10/2025,RKL,SED,lephripada,3.15 MVA PTR-1 (11kV), , , , , , ,47,0:00:00,32,6:00:00, 
30/10/2025,RKL,SED,lephripada,5 MVA PTR-3 (11kV), , , , , , , , , , , 
30/10/2025,RKL,SED,lephripada,11kV lephripada,1,5, , , , ,13,17:00:00,10,1:00:00, 
30/10/2025,RKL,SED,lephripada,11kV chatenpali,1,5, , , , ,18,0:00:00,12,3:00:00, 
30/10/2025,RKL,SED,lephripada,11kV kulabira,1,5, , , , ,14,13:00:00,11,9:00:00, 
30/10/2025,RKL,SED,lephripada,11kV dumabahal,1,5, , , , ,0.42,15:00:00,0.3,5:00:00, 
30/10/2025,RKL,SED,lephripada,11kV gunia dihi ,3,3, , , , , , , , , 
30/10/2025,RKL,SED,lephripada,11kV dmf,3,3,26.77,14:00:00,26.5,19:00:00,4.6,7:00:00,4.4,11:00:00, 
30/10/2025,RKL,SED,lephripada,Station Transformer (33kV/0.415kV), , ,3,0:00:00,0,0:00:00, , , , , 
30/10/2025,RKL,SED,lephripada,Charger 48/24 Volt (O/P DC in Volt), , ,3,0:00:00,0,0:00:00, , , , , 
31/10/2025,RKL,SED,lephripada,33kV I/C-1 (GSS), , , , , , ,31,1:00:00,10,19:00:00, 
31/10/2025,RKL,SED,lephripada,3.15 MVA PTR-1 (33kV), , , , , , ,20,3:00:00,7,18:00:00, 
31/10/2025,RKL,SED,lephripada,6 MVA PTR-3 (33kV), , , , , , , , , , , 
31/10/2025,RKL,SED,lephripada,3.15 MVA PTR-1 (11kV), , , , , , ,47,7:00:00,35,13:00:00, 
31/10/2025,RKL,SED,lephripada,6 MVA PTR-3 (11kV), , , , , , , , , , , 
31/10/2025,RKL,SED,lephripada,11kV lephripada,1,5, , , , ,15,9:00:00,9,14:00:00, 
31/10/2025,RKL,SED,lephripada,11kV chatenpali,1,5, , , , ,23,14:00:00,10,10:00:00, 
31/10/2025,RKL,SED,lephripada,11kV kulabira,1,5, , , , ,17,8:00:00,10,12:00:00, 
31/10/2025,RKL,SED,lephripada,11kV dumabahal,1,5, , , , ,0.71,0:00:00,0.1,10:00:00, 
31/10/2025,RKL,SED,lephripada,11kV gunia dihi ,3,3, , , , , , , , , 
31/10/2025,RKL,SED,lephripada,11kV dmf,3,3,26.71,14:00:00,26.51,19:00:00,4.6,21:00:00,4.4,15:00:00, 
31/10/2025,RKL,SED,lephripada,Station Transformer (33kV/0.415kV), , ,3,0:00:00,0,0:00:00, , , , , 
31/10/2025,RKL,SED,lephripada,Charger 48/24 Volt (O/P DC in Volt), , ,3,0:00:00,0,0:00:00, , , , , 
1/10/2025,RKL,SED,SANKARA,33kV I/C-1 (GSS), , , , , , ,122,19:00:00,81,8:00:00, 
1/10/2025,RKL,SED,SANKARA,8 MVA PTR-1 (33kV), , , , , , ,42,22:00:00,30,4:00:00, 
1/10/2025,RKL,SED,SANKARA,8 MVA PTR-2 (33kV), , , , , , , , , , , 
1/10/2025,RKL,SED,SANKARA,8 MVA PTR-1 (11kV), , , , , , ,120,22:00:00,92,8:00:00, 
1/10/2025,RKL,SED,SANKARA,8 MVA PTR-2 (11kV), , , , , , ,138,18:00:00,68,6:00:00, 
1/10/2025,RKL,SED,SANKARA,11kV PATRAPALI,1,8, , , , ,30,19:00:00,24,9:00:00, 
1/10/2025,RKL,SED,SANKARA,11kV NO-1,1,8, , , , ,92,22:00:00,68,7:00:00, 
1/10/2025,RKL,SED,SANKARA,11kV BARAGARH,2,8, , , , ,6,19:00:00,4,7:00:00, 
1/10/2025,RKL,SED,SANKARA,11kV PMU,2,5, , , , ,123,19:00:00,65,8:00:00, 
1/10/2025,RKL,SED,SANKARA,11kV SANKARA,4,5, , , , , , , , , 
1/10/2025,RKL,SED,SANKARA,11kV KUNDUKELA,4,5, , , , , , , , , 
1/10/2025,RKL,SED,SANKARA,Station Transformer (33kV/0.415kV), , ,4,0:00:00,0,0:00:00, , , , , 
1/10/2025,RKL,SED,SANKARA,Charger 48/24 Volt (O/P DC in Volt), , ,4,0:00:00,0,0:00:00, , , , , 
2/10/2025,RKL,SED,SANKARA,33kV I/C-1 (GSS), , , , , , ,110,1:00:00,73,10:00:00, 
2/10/2025,RKL,SED,SANKARA,8 MVA PTR-1 (33kV), , , , , , ,40,1:00:00,30,8:00:00, 
2/10/2025,RKL,SED,SANKARA,8 MVA PTR-2 (33kV), , , , , , , , , , , 
2/10/2025,RKL,SED,SANKARA,8 MVA PTR-1 (11kV), , , , , , ,110,23:00:00,89,9:00:00, 
2/10/2025,RKL,SED,SANKARA,8 MVA PTR-2 (11kV), , , , , , ,130,18:00:00,68,4:00:00, 
2/10/2025,RKL,SED,SANKARA,11kV PATRAPALI,1,8, , , , ,28,23:00:00,22,8:00:00, 
2/10/2025,RKL,SED,SANKARA,11kV NO-1,1,8, , , , ,85,23:00:00,65,9:00:00, 
2/10/2025,RKL,SED,SANKARA,11kV BARAGARH,2,8, , , , ,6,23:00:00,3,11:00:00, 
2/10/2025,RKL,SED,SANKARA,11kV PMU,2,5, , , , ,125,18:00:00,63,8:00:00, 
2/10/2025,RKL,SED,SANKARA,11kV SANKARA,4,5, , , , , , , , , 
2/10/2025,RKL,SED,SANKARA,11kV KUNDUKELA,4,5, , , , , , , , , 
2/10/2025,RKL,SED,SANKARA,Station Transformer (33kV/0.415kV), , ,4,0:00:00,0,0:00:00, , , , , 
2/10/2025,RKL,SED,SANKARA,Charger 48/24 Volt (O/P DC in Volt), , ,4,0:00:00,0,0:00:00, , , , , 
3/10/2025,RKL,SED,SANKARA,33kV I/C-1 (GSS), , , , , , ,110,19:00:00,80,8:00:00, 
3/10/2025,RKL,SED,SANKARA,8 MVA PTR-1 (33kV), , , , , , ,37,22:00:00,28,16:00:00, 
3/10/2025,RKL,SED,SANKARA,8 MVA PTR-2 (33kV), , , , , , , , , , , 
3/10/2025,RKL,SED,SANKARA,8 MVA PTR-1 (11kV), , , , , , ,106,22:00:00,82,16:00:00, 
3/10/2025,RKL,SED,SANKARA,8 MVA PTR-2 (11kV), , , , , , ,130,19:00:00,65,5:00:00, 
3/10/2025,RKL,SED,SANKARA,11kV PATRAPALI,1,8, , , , ,28,23:00:00,20,9:00:00, 
3/10/2025,RKL,SED,SANKARA,11kV NO-1,1,8, , , , ,80,22:00:00,60,16:00:00, 
3/10/2025,RKL,SED,SANKARA,11kV BARAGARH,2,8, , , , ,6,23:00:00,3,11:00:00, 
3/10/2025,RKL,SED,SANKARA,11kV PMU,2,5, , , , ,124,18:00:00,61,5:00:00, 
3/10/2025,RKL,SED,SANKARA,11kV SANKARA,4,5, , , , , , , , , 
3/10/2025,RKL,SED,SANKARA,11kV KUNDUKELA,4,5, , , , , , , , , 
3/10/2025,RKL,SED,SANKARA,Station Transformer (33kV/0.415kV), , ,4,0:00:00,0,0:00:00, , , , , 
3/10/2025,RKL,SED,SANKARA,Charger 48/24 Volt (O/P DC in Volt), , ,4,0:00:00,0,0:00:00, , , , , 
4/10/2025,RKL,SED,SANKARA,33kV I/C-1 (GSS), , , , , , ,118,19:00:00,82,4:00:00, 
4/10/2025,RKL,SED,SANKARA,8 MVA PTR-1 (33kV), , , , , , ,38,22:00:00,29,16:00:00, 
4/10/2025,RKL,SED,SANKARA,8 MVA PTR-2 (33kV), , , , , , , , , , , 
4/10/2025,RKL,SED,SANKARA,8 MVA PTR-1 (11kV), , , , , , ,109,22:00:00,88,12:00:00, 
4/10/2025,RKL,SED,SANKARA,8 MVA PTR-2 (11kV), , , , , , ,139,18:00:00,62,4:00:00, 
4/10/2025,RKL,SED,SANKARA,11kV PATRAPALI,1,8, , , , ,29,22:00:00,21,9:00:00, 
4/10/2025,RKL,SED,SANKARA,11kV NO-1,1,8, , , , ,79,21:00:00,64,3:00:00, 
4/10/2025,RKL,SED,SANKARA,11kV BARAGARH,2,8, , , , ,6,22:00:00,3,9:00:00, 
4/10/2025,RKL,SED,SANKARA,11kV PMU,2,5, , , , ,134,19:00:00,61,4:00:00, 
4/10/2025,RKL,SED,SANKARA,11kV SANKARA,4,5, , , , , , , , , 
4/10/2025,RKL,SED,SANKARA,11kV KUNDUKELA,4,5, , , , , , , , , 
4/10/2025,RKL,SED,SANKARA,Station Transformer (33kV/0.415kV), , ,4,0:00:00,0,0:00:00, , , , , 
4/10/2025,RKL,SED,SANKARA,Charger 48/24 Volt (O/P DC in Volt), , ,4,0:00:00,0,0:00:00, , , , , 
5/10/2025,RKL,SED,SANKARA,33kV I/C-1 (GSS), , , , , , ,113,19:00:00,80,8:00:00, 
5/10/2025,RKL,SED,SANKARA,8 MVA PTR-1 (33kV), , , , , , ,37,22:00:00,28,15:00:00, 
5/10/2025,RKL,SED,SANKARA,8 MVA PTR-2 (33kV), , , , , , , , , , , 
5/10/2025,RKL,SED,SANKARA,8 MVA PTR-1 (11kV), , , , , , ,106,21:00:00,82,15:00:00, 
5/10/2025,RKL,SED,SANKARA,8 MVA PTR-2 (11kV), , , , , , ,125,19:00:00,64,5:00:00, 
5/10/2025,RKL,SED,SANKARA,11kV PATRAPALI,1,8, , , , ,27,19:00:00,22,15:00:00, 
5/10/2025,RKL,SED,SANKARA,11kV NO-1,1,8, , , , ,80,23:00:00,59,16:00:00, 
5/10/2025,RKL,SED,SANKARA,11kV BARAGARH,2,8, , , , ,5,19:00:00,3,15:00:00, 
5/10/2025,RKL,SED,SANKARA,11kV PMU,2,5, , , , ,122,19:00:00,63,4:00:00, 
5/10/2025,RKL,SED,SANKARA,11kV SANKARA,4,5, , , , , , , , , 
5/10/2025,RKL,SED,SANKARA,11kV KUNDUKELA,4,5, , , , , , , , , 
5/10/2025,RKL,SED,SANKARA,Station Transformer (33kV/0.415kV), , ,4,0:00:00,0,0:00:00, , , , , 
5/10/2025,RKL,SED,SANKARA,Charger 48/24 Volt (O/P DC in Volt), , ,4,0:00:00,0,0:00:00, , , , , 
6/10/2025,RKL,SED,SANKARA,33kV I/C-1 (GSS), , , , , , ,117,19:00:00,83,9:00:00, 
6/10/2025,RKL,SED,SANKARA,8 MVA PTR-1 (33kV), , , , , , ,36,19:00:00,31,5:00:00, 
6/10/2025,RKL,SED,SANKARA,8 MVA PTR-2 (33kV), , , , , , , , , , , 
6/10/2025,RKL,SED,SANKARA,8 MVA PTR-1 (11kV), , , , , , ,105,18:00:00,91,5:00:00, 
6/10/2025,RKL,SED,SANKARA,8 MVA PTR-2 (11kV), , , , , , ,139,19:00:00,62,5:00:00, 
6/10/2025,RKL,SED,SANKARA,11kV PATRAPALI,1,8, , , , ,27,20:00:00,18,17:00:00, 
6/10/2025,RKL,SED,SANKARA,11kV NO-1,1,8, , , , ,78,19:00:00,61,16:00:00, 
6/10/2025,RKL,SED,SANKARA,11kV BARAGARH,2,8, , , , ,6,19:00:00,3,12:00:00, 
6/10/2025,RKL,SED,SANKARA,11kV PMU,2,5, , , , ,131,19:00:00,64,4:00:00, 
6/10/2025,RKL,SED,SANKARA,11kV SANKARA,4,5, , , , , , , , , 
6/10/2025,RKL,SED,SANKARA,11kV KUNDUKELA,4,5, , , , , , , , , 
6/10/2025,RKL,SED,SANKARA,Station Transformer (33kV/0.415kV), , ,3,0:00:00,0,0:00:00, , , , , 
6/10/2025,RKL,SED,SANKARA,Charger 48/24 Volt (O/P DC in Volt), , ,3,0:00:00,0,0:00:00, , , , , 
7/10/2025,RKL,SED,SANKARA,33kV I/C-1 (GSS), , , , , , ,120,19:00:00,82,8:00:00, 
7/10/2025,RKL,SED,SANKARA,8 MVA PTR-1 (33kV), , , , , , ,38,19:00:00,29,4:00:00, 
7/10/2025,RKL,SED,SANKARA,8 MVA PTR-2 (33kV), , , , , , , , , , , 
7/10/2025,RKL,SED,SANKARA,8 MVA PTR-1 (11kV), , , , , , ,115,22:00:00,84,6:00:00, 
7/10/2025,RKL,SED,SANKARA,8 MVA PTR-2 (11kV), , , , , , ,138,18:00:00,61,5:00:00, 
7/10/2025,RKL,SED,SANKARA,11kV PATRAPALI,1,8, , , , ,29,21:00:00,21,8:00:00, 
7/10/2025,RKL,SED,SANKARA,11kV NO-1,1,8, , , , ,83,21:00:00,64,9:00:00, 
7/10/2025,RKL,SED,SANKARA,11kV BARAGARH,2,8, , , , ,7,21:00:00,4,10:00:00, 
7/10/2025,RKL,SED,SANKARA,11kV PMU,2,5, , , , ,131,18:00:00,61,6:00:00, 
